Data Set,Classifier,Avg Accuracy,Std. Dev,Optimized Acc,Std. Dev,Duration
ecoli,"['DT', 'DISCR', 'KNN', 'DISCR', 'NB', 'KNN']",0.9705882352941176,0.0,0.9852941176470589,0.0
haberman,"['ANN', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'KNN', 'DISCR']",0.5081967213114754,0.0,0.39344262295081966,0.0
ionosphere,"['ANN', 'KNN', 'NB', 'DT', 'ANN', 'KNN', 'ANN', 'KNN', 'DISCR']",0.8309859154929577,0.0,0.704225352112676,0.0
iris,"['DT', 'ANN']",1.0,0.0,1.0,0.0
liver,"['DT', 'ANN', 'KNN', 'DT', 'ANN', 'NB', 'DT', 'KNN']",0.7435897435897436,0.0,0.7521367521367521,0.0
pima_diabetec,"['DT', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'DISCR', 'NB', 'ANN', 'NB']",0.7272727272727273,0.0,0.7467532467532467,0.0
sonar,"['DT', 'ANN', 'KNN', 'DISCR', 'DT', 'ANN', 'NB', 'DT', 'ANN', 'DISCR', 'NB', 'DT', 'ANN', 'DISCR']",0.9285714285714286,0.0,0.9047619047619048,0.0
wine,"['DISCR', 'ANN', 'KNN', 'DISCR', 'NB', 'ANN', 'DISCR', 'NB', 'DT', 'ANN']",1.0,0.0,0.8888888888888888,0.0
breast-cancer-wisconsin,"['DT', 'KNN', 'ANN', 'DT', 'KNN', 'KNN', 'DISCR']",0.9562043795620438,0.0,0.9343065693430657,0.0
ecoli,"['ANN', 'KNN', 'ANN', 'KNN', 'DISCR', 'NB']",0.9264705882352942,0.0,0.47058823529411764,0.0
haberman,"['NB', 'DT', 'KNN', 'DT', 'DT', 'ANN']",0.6885245901639344,0.0,0.6885245901639344,0.0
ionosphere,"['ANN', 'DISCR', 'NB', 'ANN', 'KNN', 'NB', 'DT', 'KNN', 'DISCR', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'DT', 'ANN', 'DISCR', 'NB']",0.8591549295774648,0.0,0.8732394366197183,0.0
iris,"['ANN', 'NB']",1.0,0.0,1.0,0.0
liver,"['DT', 'ANN']",0.7435897435897436,0.0,0.7435897435897436,0.0
pima_diabetec,"['ANN', 'KNN', 'DISCR', 'KNN', 'DISCR', 'NB', 'DT', 'DISCR', 'NB']",0.6948051948051948,0.0,0.6883116883116883,0.0
sonar,"['DT', 'ANN', 'KNN', 'DISCR', 'ANN']",0.8095238095238095,0.0,0.8571428571428571,0.0
wine,"['DT', 'ANN', 'DISCR', 'NB', 'DT', 'ANN', 'DISCR', 'NB']",1.0,0.0,0.6666666666666666,0.0
breast-cancer-wisconsin,"['DT', 'DISCR', 'NB', 'DT', 'DISCR', 'ANN', 'KNN', 'DISCR', 'NB', 'DT', 'ANN', 'KNN']",0.948905109489051,0.0,0.9562043795620438,0.0
ecoli,"['DT', 'KNN', 'DT', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'NB']",0.9852941176470589,0.0,0.9705882352941176,0.0
haberman,"['DT', 'ANN', 'NB', 'DT', 'DISCR', 'NB']",0.7377049180327869,0.0,0.7540983606557377,0.0
ionosphere,"['DT', 'ANN', 'DISCR', 'NB']",0.9154929577464789,0.0,0.8732394366197183,0.0
iris,"['DISCR', 'NB']",1.0,0.0,1.0,0.0
liver,"['KNN', 'DT', 'ANN', 'NB', 'KNN', 'DISCR']",0.7435897435897436,0.0,0.7435897435897436,0.0
pima_diabetec,"['DT', 'ANN', 'DISCR', 'NB', 'DT', 'KNN', 'DISCR', 'NB']",0.7012987012987013,0.0,0.7272727272727273,0.0
sonar,"['DT', 'ANN', 'DISCR', 'NB', 'NB']",0.8809523809523809,0.0,0.8333333333333334,0.0
wine,"['ANN', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'DT']",0.8888888888888888,0.0,0.4722222222222222,0.0
breast-cancer-wisconsin,"['DT', 'DISCR', 'NB', 'DISCR', 'NB']",0.9708029197080292,0.0,0.9635036496350365,0.0
ecoli,"['ANN', 'KNN', 'KNN', 'DT', 'NB', 'DT', 'ANN', 'DISCR', 'NB']",0.9705882352941176,0.0,0.7794117647058824,0.0
haberman,"['DT', 'NB', 'ANN', 'KNN', 'DISCR']",0.5245901639344263,0.0,0.39344262295081966,0.0
ionosphere,"['DT', 'ANN', 'KNN', 'ANN', 'DISCR', 'KNN', 'DT', 'ANN', 'KNN', 'NB']",0.8873239436619719,0.0,0.8591549295774648,0.0
iris,"['ANN', 'NB', 'NB']",1.0,0.0,1.0,0.0
liver,"['KNN', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'NB']",0.7435897435897436,0.0,0.7435897435897436,0.0
pima_diabetec,"['KNN', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'NB', 'KNN', 'DISCR', 'NB', 'DISCR', 'NB', 'DT', 'ANN', 'DISCR', 'NB']",0.7207792207792207,0.0,0.7402597402597403,0.0
sonar,"['DT', 'KNN', 'NB', 'DT', 'DISCR', 'NB']",0.7380952380952381,0.0,0.8095238095238095,0.0
wine,"['DT', 'DISCR', 'DT', 'DT', 'DISCR']",0.8888888888888888,0.0,1.0,0.0
breast-cancer-wisconsin,"['DT', 'DT', 'KNN', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'NB']",0.9562043795620438,0.0,0.9562043795620438,0.0
ecoli,"['KNN', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'NB', 'KNN']",0.9264705882352942,0.0,0.6323529411764706,0.0
haberman,"['DT', 'ANN', 'DISCR', 'DT']",0.7377049180327869,0.0,0.7377049180327869,0.0
ionosphere,"['DISCR', 'KNN', 'DISCR', 'NB', 'ANN', 'DISCR', 'DISCR']",0.8732394366197183,0.0,0.8169014084507042,0.0
iris,"['ANN', 'KNN', 'DISCR', 'NB', 'KNN', 'DISCR', 'NB']",1.0,0.0,1.0,0.0
liver,"['DT', 'ANN', 'KNN']",0.7435897435897436,0.0,0.7435897435897436,0.0
pima_diabetec,"['ANN', 'KNN', 'DISCR', 'NB', 'ANN', 'DT', 'KNN', 'DISCR', 'NB']",0.7402597402597403,0.0,0.7467532467532467,0.0
sonar,"['DT', 'ANN', 'DISCR', 'KNN', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'DT', 'NB']",0.38095238095238093,0.0,0.38095238095238093,0.0
wine,"['DT', 'DISCR', 'NB', 'ANN', 'KNN', 'NB']",1.0,0.0,1.0,0.0
breast-cancer-wisconsin,"['NB', 'ANN', 'DT', 'ANN', 'KNN', 'DISCR', 'DT', 'ANN']",0.9708029197080292,0.0,0.9708029197080292,0.0
ecoli,"['DT', 'DISCR', 'ANN', 'KNN', 'DISCR', 'DT']",0.8970588235294118,0.0,0.9852941176470589,0.0
haberman,"['DT', 'ANN', 'DISCR', 'DT', 'ANN', 'KNN', 'DISCR', 'DISCR']",0.6885245901639344,0.0,0.7213114754098361,0.0
ionosphere,"['KNN', 'DT', 'DISCR', 'ANN']",0.8028169014084507,0.0,0.7887323943661971,0.0
iris,"['DT', 'ANN', 'DISCR']",1.0,0.0,0.6333333333333333,0.0
liver,"['DT', 'DISCR', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'DT', 'ANN', 'KNN', 'DISCR', 'NB', 'ANN', 'KNN', 'DISCR']",0.7435897435897436,0.0,0.7435897435897436,0.0
pima_diabetec,"['DT', 'DISCR', 'NB', 'DT', 'KNN', 'DISCR', 'NB', 'DISCR']",0.7077922077922078,0.0,0.7207792207792207,0.0
sonar,"['DT', 'ANN', 'KNN', 'NB', 'KNN', 'DISCR', 'ANN']",0.7380952380952381,0.0,0.38095238095238093,0.0
wine,"['ANN', 'ANN', 'NB', 'ANN', 'KNN', 'NB']",1.0,0.0,0.6111111111111112,0.0
